sseqid	mystart	myend	merge
J085	1127752	1128805	NA
J085	1142209	1143261	NA
J085	1145965	1147017	NA
J085	1166338	1167390	NA
J085	1186791	1187843	NA
J085	1213854	1214906	NA
J085	1226596	1227642	NA
J085	1235654	1236706	NA
J085	1270886	1271938	NA
J085	1285467	1286519	NA
J085	1301570	1302622	NA
J085	1306405	1307457	NA
J085	1314936	1315987	NA
J085	1342609	1343655	NA
J085	1347054	1348106	NA
J085	1365792	1366844	NA
J085	1368999	1370101	merged_IS
J085	1386350	1387402	NA
J085	1406188	1407240	NA
J085	1408274	1409326	NA
J085	1424727	1425774	NA
J085	1460052	1461103	NA
J085	1482087	1483139	NA
J085	1487149	1488201	NA
J085	1508971	1510023	NA
J085	1513404	1514456	NA
J085	1516311	1517363	NA
J085	1517902	1518954	NA
J085	1526867	1527919	NA
J085	1572756	1573808	NA
J085	1607597	1608649	NA
J085	1613935	1614987	NA
J085	1626215	1628316	merged_IS
J085	1653912	1654964	NA
J085	1658697	1659749	NA
J085	1660875	1662976	merged_IS
J085	1677383	1678435	NA
J085	1706379	1707431	NA
J085	1720642	1721694	NA
J085	1724762	1725814	NA
J085	1741230	1742282	NA
J085	1762534	1763586	NA
J085	1771859	1772911	NA
J085	1808657	1809708	NA
J085	1812086	1813138	NA
J085	1816867	1817919	NA
J085	1832838	1833885	NA
J085	1854580	1855632	NA
J085	1863296	1864348	NA
J085	1871543	1872595	NA
J085	1885905	1886957	NA
J085	1893430	1894482	NA
J085	1914977	1916029	NA
J085	1916688	1917096	NA
J085	1957944	1958995	NA
J085	1972006	1973058	NA
J085	2007870	2008922	NA
J085	2022116	2023168	NA
J085	2024099	2025151	NA
J085	2060352	2062453	merged_IS
J085	2091626	2093727	merged_IS
J085	2104728	2105780	NA
J085	2111649	2113750	merged_IS
J085	2133395	2134447	NA
J085	2134896	2135948	NA
J085	2152134	2153170	NA
J085	2153173	2154225	NA
J085	2165722	2166774	NA
J085	2166894	2167946	NA
J085	2185582	2186634	NA
J085	2221417	2222469	NA
J085	2228091	2230192	merged_IS
J085	2254205	2255257	NA
J085	2263701	2264753	NA
J085	2297688	2298740	NA
J085	2323565	2324615	NA
J085	2361620	2362672	NA
J085	2371933	2372985	NA
J085	2386385	2387437	NA
J085	2409273	2411374	merged_IS
J085	2418895	2420996	merged_IS
J085	2460008	2461060	NA
J085	2467314	2468366	NA
J085	2494179	2495231	NA
J085	2521586	2522638	NA
J085	2568657	2569709	NA
J085	2602070	2603122	NA
J085	2630217	2631269	NA
J085	2642690	2643736	NA
J085	2663707	2663847	merged_IS
J085	2667580	2668632	NA
J085	2701343	2702395	NA
J085	2713465	2715566	merged_IS
J085	2721060	2722112	NA
J085	2724771	2725823	NA
J085	2768000	2769052	NA
J085	2802488	2803540	NA
J085	2829544	2830591	NA
J085	2833651	2834703	NA
J085	2862615	2864716	merged_IS
J085	2879998	2881050	NA
J085	2889388	2890440	NA
J085	2898027	2900128	merged_IS
J085	2954788	2955840	NA
J085	2979910	2980962	NA
J085	2999256	3000308	NA
J085	3005591	3006642	NA
J085	3030467	3031519	NA
J085	3051671	3053772	merged_IS
J085	3061798	3062850	NA
J085	3077224	3078276	NA
J085	3102532	3103584	NA
J085	3113027	3114079	NA
J085	3117632	3118684	NA
J085	3140875	3141926	NA
J085	3148969	3150021	NA
J085	3158577	3159628	NA
J085	3160915	3161967	NA
J085	3171544	3172590	NA
J085	3178860	3179912	NA
J085	3184293	3185345	NA
J085	3187105	3188157	NA
J085	3191709	3192761	NA
J085	3202249	3202276	merged_IS
J085	3216909	3217959	NA
J085	3223194	3224245	NA
J085	3240903	3241955	NA
J085	3283268	3284320	NA
J085	3315140	3316192	NA
J085	3323421	3324473	NA
J085	3343002	3344054	NA
J085	3376975	3378027	NA
J085	3426069	3427121	NA
J085	3428468	3429520	NA
J085	3435057	3437158	merged_IS
J085	3459956	3461008	NA
J085	3472736	3473788	NA
J085	3483716	3484768	NA
J085	3491806	3492858	NA
J085	3496247	3497293	NA
J085	3505321	3506373	NA
J085	3509750	3510802	NA
J085	3572502	3573554	NA
J085	3592466	3593518	NA
J085	3608364	3609416	NA
J085	3616298	3617350	NA
J085	3625394	3626446	NA
J085	3669130	3670180	NA
J085	3671733	3672784	NA
J085	3683509	3684561	NA
J085	3690852	3691898	NA
J085	3706634	3707686	NA
J085	3724703	3725755	NA
J085	3727043	3728095	NA
J085	3737758	3738809	NA
J085	3749519	3750571	NA
J085	3763756	3764808	NA
J085	3776606	3777658	NA
J085	3814785	3815837	NA
J085	3850836	3851888	NA
J085	3895781	3897878	merged_IS
J085	3910020	3911072	NA
J085	3920456	3921508	NA
J085	3923767	3924819	NA
J085	3944887	3945939	NA
J085	3947002	3948048	NA
J085	3959818	3960870	NA
J085	3976628	3977675	NA
J085	3979761	3980812	NA
J085	4016284	4017336	NA
J085	4033313	4034365	NA
J085	4107309	4108360	NA
J085	4115849	4116901	NA
J085	4144755	4145807	NA
J085	4196187	4196457	NA
J085	4219075	4220127	NA
J085	4224489	4226590	merged_IS
J085	4259830	4260882	NA
J085	4271555	4272607	NA
J077	27283	28335	NA
J077	34524	35575	NA
J077	43561	44612	NA
J077	50038	51089	NA
J077	57495	58547	NA
J077	68981	70032	NA
J077	77631	78683	NA
J077	79370	79600	NA
J077	107424	108476	NA
J077	121119	122170	NA
J077	135153	136200	NA
J077	164889	165941	NA
J077	174195	175247	NA
J077	194299	195350	NA
J077	205528	206579	NA
J077	224447	225499	NA
J077	233228	234280	NA
J077	235314	236366	NA
J077	265465	266517	NA
J077	277134	278185	NA
J077	285966	287018	NA
J077	300545	301597	NA
J077	301961	303013	NA
J077	330275	331327	NA
J077	354911	355963	NA
J077	365297	366344	NA
J077	390850	391897	NA
J077	401048	402095	NA
J077	412379	413431	NA
J077	421044	422090	NA
J077	430214	431265	NA
J077	447408	450558	merged_IS
J077	466843	467895	NA
J077	476213	477260	NA
J077	523447	524499	NA
J077	553502	554554	NA
J077	563930	564982	NA
J077	590311	591362	NA
J077	620692	621744	NA
J077	636783	637835	NA
J077	649636	650688	NA
J077	666162	667213	NA
J077	678229	679280	NA
J077	682065	683117	NA
J077	689413	690465	NA
J077	720209	721256	NA
J077	735944	736996	NA
J077	748182	749234	NA
J077	752239	753291	NA
J077	758292	759344	NA
J077	762160	763212	NA
J077	777409	778455	NA
J077	814806	815858	NA
J077	820393	821445	NA
J077	853994	855041	NA
J077	861828	862880	NA
J077	902302	903354	NA
J077	912865	913917	NA
J077	934563	935615	NA
J077	938266	939318	NA
J077	952724	953776	NA
J077	956480	957532	NA
J077	976853	977905	NA
J077	997306	998358	NA
J077	1024369	1025420	NA
J077	1037110	1038156	NA
J077	1046168	1047220	NA
J077	1081400	1082452	NA
J077	1095981	1097033	NA
J077	1112084	1113136	NA
J077	1116919	1117971	NA
J077	1125450	1126502	NA
J077	1153124	1154170	NA
J077	1157569	1158621	NA
J077	1176306	1177358	NA
J077	1179513	1180613	merged_IS
J077	1196862	1197914	NA
J077	1216699	1217751	NA
J077	1218785	1219837	NA
J077	1235238	1236285	NA
J077	1270563	1271613	NA
J077	1292597	1293649	NA
J077	1297659	1298711	NA
J077	1319481	1320532	NA
J077	1323913	1324965	NA
J077	1326766	1327818	NA
J077	1327869	1328921	NA
J077	1329460	1330512	NA
J077	1338425	1339476	NA
J077	1384313	1385365	NA
J077	1419154	1420206	NA
J077	1425492	1426544	NA
J077	1437771	1439872	merged_IS
J077	1465468	1466519	NA
J077	1470252	1470392	merged_IS
J077	1490363	1491409	NA
J077	1502830	1503881	NA
J077	1530976	1532028	NA
J077	1564389	1565441	NA
J077	1611460	1612512	NA
J077	1638866	1639918	NA
J077	1665731	1666783	NA
J077	1673037	1674088	NA
J077	1713100	1715201	merged_IS
J077	1722722	1724823	merged_IS
J077	1746659	1747711	NA
J077	1761111	1762163	NA
J077	1771424	1772476	NA
J077	1809480	1810530	NA
J077	1835355	1836407	NA
J077	1869342	1870394	NA
J077	1878838	1879890	NA
J077	1903902	1906001	merged_IS
J077	1911623	1912675	NA
J077	1947465	1948517	NA
J077	1966153	1967205	NA
J077	1967325	1968377	NA
J077	1979874	1980926	NA
J077	1997112	1998164	NA
J077	1998613	1999665	NA
J077	2019310	2021411	merged_IS
J077	2027280	2028332	NA
J077	2039333	2041434	merged_IS
J077	2070607	2072708	merged_IS
J077	2107909	2108961	NA
J077	2109892	2110944	NA
J077	2124138	2125190	NA
J077	2160002	2161054	NA
J077	2174065	2175116	NA
J077	2215964	2216363	NA
J077	2217031	2218082	NA
J077	2238577	2239629	NA
J077	2246102	2247154	NA
J077	2260464	2261516	NA
J077	2268711	2269763	NA
J077	2277427	2278479	NA
J077	2299174	2300221	NA
J077	2315140	2316192	NA
J077	2319921	2320973	NA
J077	2323351	2324402	NA
J077	2360148	2361200	NA
J077	2369473	2370525	NA
J077	2390777	2391829	NA
J077	2407244	2408295	NA
J077	2411363	2412415	NA
J077	2425626	2426678	NA
J077	2454622	2455673	NA
J077	2470080	2471132	NA
J077	2472258	2473310	NA
J077	2477043	2478095	NA
J077	2510806	2512907	merged_IS
J077	2523977	2526076	merged_IS
J077	2531570	2532621	NA
J077	2535280	2536332	NA
J077	2578509	2579561	NA
J077	2612997	2614049	NA
J077	2640053	2641100	NA
J077	2644160	2645212	NA
J077	2673124	2675225	merged_IS
J077	2690507	2691559	NA
J077	2699897	2700949	NA
J077	2708536	2710636	merged_IS
J077	2765296	2766347	NA
J077	2790417	2791469	NA
J077	2809763	2810815	NA
J077	2816098	2817149	NA
J077	2840974	2842026	NA
J077	2862178	2864278	merged_IS
J077	2872304	2873355	NA
J077	2887729	2888780	NA
J077	2913036	2914088	NA
J077	2923531	2924583	NA
J077	2928136	2929188	NA
J077	2951378	2952429	NA
J077	2959472	2960524	NA
J077	2969080	2970131	NA
J077	2971418	2972470	NA
J077	2982047	2983093	NA
J077	2989363	2990415	NA
J077	2994796	2995848	NA
J077	2997608	2998660	NA
J077	3002212	3003264	NA
J077	3012752	3012779	merged_IS
J077	3027412	3028463	NA
J077	3033698	3034749	NA
J077	3051407	3052459	NA
J077	3093772	3094824	NA
J077	3125644	3126696	NA
J077	3133925	3134977	NA
J077	3153506	3154558	NA
J077	3187479	3188531	NA
J077	3236573	3237625	NA
J077	3238972	3240024	NA
J077	3245561	3247662	merged_IS
J077	3270460	3271512	NA
J077	3283240	3284291	NA
J077	3294219	3295271	NA
J077	3302309	3303360	NA
J077	3306749	3307795	NA
J077	3315823	3316875	NA
J077	3320252	3321303	NA
J077	3383003	3384053	NA
J077	3402965	3404017	NA
J077	3418863	3419914	NA
J077	3426796	3427848	NA
J077	3435892	3436944	NA
J077	3479627	3480677	NA
J077	3482230	3483281	NA
J077	3494006	3495058	NA
J077	3501349	3502395	NA
J077	3517131	3518183	NA
J077	3535200	3536252	NA
J077	3537540	3538592	NA
J077	3548255	3549306	NA
J077	3560016	3561068	NA
J077	3574253	3575305	NA
J077	3587103	3589204	merged_IS
J077	3626331	3627383	NA
J077	3662382	3663434	NA
J077	3707327	3709424	merged_IS
J077	3721566	3722618	NA
J077	3732002	3733054	NA
J077	3735313	3736365	NA
J077	3756433	3757485	NA
J077	3758548	3759594	NA
J077	3771364	3772416	NA
J077	3788174	3789221	NA
J077	3791307	3792358	NA
J077	3827830	3828881	NA
J077	3844858	3845909	NA
J077	3918853	3919903	NA
J077	3927392	3928444	NA
J077	3956298	3957350	NA
J077	4007730	4008000	NA
J077	4030618	4031669	NA
J077	4036032	4038133	merged_IS
J077	4071373	4072425	NA
J077	4083098	4084149	NA
J076	27283	28335	NA
J076	34524	35576	NA
J076	43562	44614	NA
J076	50040	51092	NA
J076	57498	58550	NA
J076	68984	70036	NA
J076	77635	78687	NA
J076	79374	79604	NA
J076	107428	108480	NA
J076	121123	122175	NA
J076	150029	151081	NA
J076	158570	159621	NA
J076	232544	233596	NA
J076	233614	234666	NA
J076	250643	251695	NA
J076	287167	288218	NA
J076	290304	291351	NA
J076	307109	308161	NA
J076	319931	320977	NA
J076	322040	323092	NA
J076	343160	344212	NA
J076	346471	347523	NA
J076	356907	357959	NA
J076	370101	372198	merged_IS
J076	416091	417143	NA
J076	452142	453194	NA
J076	490321	492422	merged_IS
J076	504220	505272	NA
J076	518457	519509	NA
J076	530219	531270	NA
J076	540933	541985	NA
J076	543273	544325	NA
J076	561342	562394	NA
J076	577130	578176	NA
J076	584467	585519	NA
J076	596244	597295	NA
J076	598848	599900	NA
J076	642584	643636	NA
J076	651680	652732	NA
J076	659614	660666	NA
J076	675512	676564	NA
J076	695476	696528	NA
J076	758228	759280	NA
J076	762657	763709	NA
J076	771737	772783	NA
J076	776172	777224	NA
J076	784262	785314	NA
J076	795242	796294	NA
J076	808022	809074	NA
J076	831872	833973	merged_IS
J076	839510	841611	merged_IS
J076	842958	844010	NA
J076	892052	893104	NA
J076	926025	927077	NA
J076	945606	946658	NA
J076	953886	954938	NA
J076	985758	986810	NA
J076	1028123	1029175	NA
J076	1045833	1046884	NA
J076	1052119	1053170	NA
J076	1066778	1067830	merged_IS
J076	1077318	1078370	NA
J076	1081922	1082974	NA
J076	1084734	1085786	NA
J076	1090167	1091219	NA
J076	1097489	1098535	NA
J076	1108112	1109164	NA
J076	1110451	1111502	NA
J076	1120058	1121110	NA
J076	1128153	1129204	NA
J076	1151395	1152447	NA
J076	1156000	1157052	NA
J076	1166495	1167547	NA
J076	1191803	1192855	NA
J076	1207230	1208282	NA
J076	1216308	1218409	merged_IS
J076	1238561	1239613	NA
J076	1263438	1264489	NA
J076	1270809	1271861	NA
J076	1287262	1288309	NA
J076	1322587	1323638	NA
J076	1344622	1345674	NA
J076	1349684	1350736	NA
J076	1371506	1372558	NA
J076	1375939	1376991	NA
J076	1378846	1379898	NA
J076	1380437	1381489	NA
J076	1389398	1390450	NA
J076	1435287	1436339	NA
J076	1470140	1471192	NA
J076	1476478	1477530	NA
J076	1488758	1490859	merged_IS
J076	1516455	1517507	NA
J076	1521240	1522292	NA
J076	1523418	1524470	NA
J076	1538877	1539929	NA
J076	1567873	1568925	NA
J076	1582136	1583188	NA
J076	1586256	1587308	NA
J076	1602724	1603776	NA
J076	1624028	1625080	NA
J076	1633353	1634405	NA
J076	1670151	1671203	NA
J076	1673581	1674633	NA
J076	1678362	1679414	NA
J076	1694333	1695380	NA
J076	1716075	1717127	NA
J076	1724791	1725843	NA
J076	1733038	1734090	NA
J076	1747400	1748452	NA
J076	1754925	1755977	NA
J076	1776472	1777524	NA
J076	1778183	1778591	NA
J076	1819439	1820490	NA
J076	1833501	1834553	NA
J076	1869365	1870416	NA
J076	1895241	1896293	NA
J076	1929228	1930280	NA
J076	1938725	1939777	NA
J076	1963790	1965891	merged_IS
J076	1971513	1972565	NA
J076	2007348	2008400	NA
J076	2026037	2027089	NA
J076	2027209	2028261	NA
J076	2039758	2040810	NA
J076	2040813	2041849	NA
J076	2058035	2059087	NA
J076	2059536	2060588	NA
J076	2080233	2082334	merged_IS
J076	2088203	2089255	NA
J076	2100256	2102357	merged_IS
J076	2131530	2133631	merged_IS
J076	2168832	2169884	NA
J076	2170815	2171867	NA
J076	2185061	2186112	NA
J076	2223117	2224169	NA
J076	2233430	2234482	NA
J076	2247882	2248934	NA
J076	2270770	2271822	NA
J076	2279343	2280395	NA
J076	2319407	2320459	NA
J076	2326713	2328814	merged_IS
J076	2354627	2355679	NA
J076	2382034	2383086	NA
J076	2429105	2430157	NA
J076	2462518	2463570	NA
J076	2490665	2491717	NA
J076	2503138	2504184	NA
J076	2524155	2524295	merged_IS
J076	2528028	2529080	NA
J076	2561791	2562843	NA
J076	2573913	2576014	merged_IS
J076	2581508	2582560	NA
J076	2585219	2586271	NA
J076	2628450	2629502	NA
J076	2662938	2663990	NA
J076	2689994	2691041	NA
J076	2694101	2695153	NA
J076	2723065	2724117	NA
J076	2739399	2740451	NA
J076	2748789	2749841	NA
J076	2757428	2758480	NA
J076	2813149	2814201	NA
J076	2838271	2839323	NA
J076	2857617	2858669	NA
J076	2877455	2878507	NA
J076	2894756	2895858	merged_IS
J076	2898013	2899065	NA
J076	2916751	2917803	NA
J076	2921202	2922248	NA
J076	2948870	2949922	NA
J076	2957401	2958453	NA
J076	2962236	2963288	NA
J076	2978339	2979391	NA
J076	2994288	2995340	NA
J076	3027210	3028262	NA
J076	3036274	3037320	NA
J076	3049010	3051111	merged_IS
J076	3077122	3078174	NA
J076	3097575	3098627	NA
J076	3117948	3119000	NA
J076	3121704	3122756	NA
J076	3136162	3137215	NA
J076	3139866	3140918	NA
J076	3161564	3162616	NA
J076	3172127	3173179	NA
J076	3212601	3213653	NA
J076	3220440	3221487	NA
J076	3254036	3255088	NA
J076	3259623	3260675	NA
J076	3297026	3298072	NA
J076	3312269	3313321	NA
J076	3316137	3317189	NA
J076	3322190	3323242	NA
J076	3326247	3327299	NA
J076	3338485	3339537	NA
J076	3354225	3355272	NA
J076	3385016	3386068	NA
J076	3392364	3393416	NA
J076	3396201	3397252	NA
J076	3408268	3409320	NA
J076	3424794	3425846	NA
J076	3437647	3438699	NA
J076	3453738	3454790	NA
J076	3484120	3485172	NA
J076	3510501	3512602	merged_IS
J076	3521978	3523030	NA
J076	3552033	3553085	NA
J076	3599272	3600319	NA
J076	3608637	3609689	NA
J076	3625974	3628075	merged_IS
J076	3644218	3645269	NA
J076	3653393	3654439	NA
J076	3662052	3663104	NA
J076	3673388	3674435	NA
J076	3683586	3684633	NA
J076	3709139	3710186	NA
J076	3719520	3720572	NA
J076	3744156	3745208	NA
J076	3772470	3773522	NA
J076	3773886	3774938	NA
J076	3788465	3789517	NA
J076	3797298	3798350	NA
J076	3808967	3810019	NA
J076	3839118	3840170	NA
J076	3841204	3842256	NA
J076	3849985	3851037	NA
J076	3868905	3869957	NA
J076	3880135	3881187	NA
J076	3900239	3901291	NA
J076	3909545	3910597	NA
J076	3939286	3940333	NA
J076	3953316	3954368	NA
J076	4004748	4005018	NA
J076	4027636	4028688	NA
J076	4033051	4035152	merged_IS
J076	4068392	4069444	NA
J076	4080117	4081169	NA
J066	27283	28335	NA
J066	34524	35576	NA
J066	43562	44614	NA
J066	50040	51092	NA
J066	57498	58550	NA
J066	68984	70036	NA
J066	77635	78687	NA
J066	79374	79604	NA
J066	107428	108480	NA
J066	121123	122175	NA
J066	135158	136205	NA
J066	164894	165946	NA
J066	174200	175252	NA
J066	194304	195356	NA
J066	205534	206586	NA
J066	224454	225506	NA
J066	233235	234287	NA
J066	235321	236373	NA
J066	265472	266524	NA
J066	277141	278193	NA
J066	285974	287026	NA
J066	300553	301605	NA
J066	301969	303021	NA
J066	330283	331335	NA
J066	354919	355971	NA
J066	365305	366352	NA
J066	390858	391905	NA
J066	401056	402103	NA
J066	412387	413439	NA
J066	421052	422098	NA
J066	430222	431273	NA
J066	447416	449517	merged_IS
J066	465802	466854	NA
J066	475172	476219	NA
J066	522406	523458	NA
J066	552461	553513	NA
J066	562889	563941	NA
J066	589270	590322	NA
J066	619652	620704	NA
J066	635743	636795	NA
J066	648596	649648	NA
J066	665122	666173	NA
J066	677189	678240	NA
J066	681025	682077	NA
J066	688373	689425	NA
J066	719166	720213	NA
J066	734901	735953	NA
J066	747139	748191	NA
J066	751196	752248	NA
J066	757249	758301	NA
J066	761117	762169	NA
J066	776366	777412	NA
J066	813763	814815	NA
J066	819350	820402	NA
J066	852951	853998	NA
J066	860785	861837	NA
J066	901259	902311	NA
J066	911822	912874	NA
J066	933520	934572	NA
J066	937223	938276	NA
J066	951682	952734	NA
J066	955438	956490	NA
J066	975811	976863	NA
J066	996264	997316	NA
J066	1023327	1024379	NA
J066	1036069	1037115	NA
J066	1045127	1046179	NA
J066	1080359	1081411	NA
J066	1094940	1095992	NA
J066	1111043	1112095	NA
J066	1115878	1116930	NA
J066	1124409	1125461	NA
J066	1152083	1153129	NA
J066	1156528	1157580	NA
J066	1175266	1176318	NA
J066	1178473	1179575	merged_IS
J066	1195824	1196876	NA
J066	1215662	1216714	NA
J066	1217748	1218800	NA
J066	1234201	1235248	NA
J066	1269526	1270577	NA
J066	1291561	1292613	NA
J066	1296623	1297675	NA
J066	1318445	1319497	NA
J066	1319669	1320715	NA
J066	1323927	1324979	NA
J066	1326834	1327886	NA
J066	1328425	1329477	NA
J066	1337390	1338442	NA
J066	1383279	1384331	NA
J066	1418120	1419172	NA
J066	1424458	1425510	NA
J066	1436738	1438839	merged_IS
J066	1464435	1465487	NA
J066	1469220	1470272	NA
J066	1471398	1472450	NA
J066	1486857	1487909	NA
J066	1515853	1516905	NA
J066	1530116	1531168	NA
J066	1534236	1535288	NA
J066	1550705	1551757	NA
J066	1572009	1573061	NA
J066	1581334	1582386	NA
J066	1618132	1619184	NA
J066	1621562	1622614	NA
J066	1626343	1627395	NA
J066	1642314	1643361	NA
J066	1664056	1665108	NA
J066	1672772	1673824	NA
J066	1681019	1682071	NA
J066	1695381	1696433	NA
J066	1702906	1703958	NA
J066	1724453	1725505	NA
J066	1726164	1726572	NA
J066	1767420	1768471	NA
J066	1781482	1782534	NA
J066	1817346	1818398	NA
J066	1831592	1832644	NA
J066	1833575	1834627	NA
J066	1869828	1871929	merged_IS
J066	1901102	1903203	merged_IS
J066	1914204	1915256	NA
J066	1921125	1923226	merged_IS
J066	1942871	1943923	NA
J066	1944372	1945424	NA
J066	1961610	1962657	NA
J066	1962660	1963707	NA
J066	1975204	1976256	NA
J066	1976376	1977428	NA
J066	1995064	1996116	NA
J066	2030899	2031951	NA
J066	2037573	2039674	merged_IS
J066	2063687	2064739	NA
J066	2073183	2074235	NA
J066	2107170	2108222	NA
J066	2133047	2134097	NA
J066	2171102	2172154	NA
J066	2181415	2182467	NA
J066	2195867	2196919	NA
J066	2218755	2220856	merged_IS
J066	2228377	2230478	merged_IS
J066	2269490	2271589	merged_IS
J066	2277843	2278895	NA
J066	2304708	2305760	NA
J066	2332115	2333167	NA
J066	2379186	2380238	NA
J066	2412599	2413651	NA
J066	2440746	2441797	NA
J066	2453218	2454264	NA
J066	2474235	2474375	merged_IS
J066	2478108	2479160	NA
J066	2511871	2512923	NA
J066	2523993	2526094	merged_IS
J066	2531588	2532640	NA
J066	2535299	2536351	NA
J066	2578528	2579580	NA
J066	2613016	2614068	NA
J066	2640072	2641119	NA
J066	2644179	2645231	NA
J066	2673143	2675244	merged_IS
J066	2690526	2691578	NA
J066	2699916	2700968	NA
J066	2708555	2710656	merged_IS
J066	2765316	2766368	NA
J066	2790438	2791490	NA
J066	2809784	2810836	NA
J066	2816119	2817170	NA
J066	2840995	2842047	NA
J066	2862199	2864300	merged_IS
J066	2872326	2873378	NA
J066	2887752	2888804	NA
J066	2913060	2914112	NA
J066	2923555	2924607	NA
J066	2928160	2929212	NA
J066	2951403	2952454	NA
J066	2959497	2960549	NA
J066	2969105	2970156	NA
J066	2971443	2972495	NA
J066	2982072	2983118	NA
J066	2989388	2990440	NA
J066	2994821	2995873	NA
J066	2997633	2999734	merged_IS
J066	3003286	3004338	NA
J066	3013826	3013853	merged_IS
J066	3028486	3029537	NA
J066	3034772	3035823	NA
J066	3052481	3053533	NA
J066	3094846	3095898	NA
J066	3126718	3127770	NA
J066	3134998	3136050	NA
J066	3154579	3155631	NA
J066	3188552	3189604	NA
J066	3237646	3238698	NA
J066	3240045	3241097	NA
J066	3246634	3248735	merged_IS
J066	3271533	3272585	NA
